time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-05-22T18:12:31.610Z,19.5211667,-155.6946667,8.57,1.14,md,9,222,0.01841,0.05,hv,hv70181832,2018-05-22T18:36:22.610Z,"19km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.87,0.94,0.029,5,reviewed,hv,hv
2018-05-18T18:45:45.590Z,19.5101662,-155.818161,11.31,2.08,ml,17,182,0.0961,0.13,hv,hv70170822,2018-05-18T18:51:20.080Z,"7km NE of Honaunau-Napoopoo, Hawaii",earthquake,0.78,0.48,5.08,3,automatic,hv,hv
2018-05-10T00:21:07.930Z,19.3128333,-155.6861667,11.98,1.69,md,18,60,0.04554,0.13,hv,hv70135676,2018-05-10T00:41:48.620Z,"24km SE of Honaunau-Napoopoo, Hawaii",earthquake,0.53,0.47,0.115,12,reviewed,hv,hv
2018-04-27T04:40:49.920Z,19.4776669,-155.7688293,9.04,1.9,md,27,71,0.06775,0.21,hv,hv70097376,2018-04-27T04:43:50.480Z,"10km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.52,0.66,0.2,12,automatic,hv,hv
2018-04-25T22:50:00.110Z,19.5133333,-155.7633333,8.59,1.63,md,35,62,0.05785,0.14,hv,hv70094971,2018-11-15T23:05:32.150Z,"13km NE of Honaunau-Napoopoo, Hawaii",earthquake,0.4,0.32,0.093,17,reviewed,hv,hv
2018-04-19T13:26:30.490Z,19.3145,-155.8111667,10.56,1.62,md,27,102,0.07475,0.16,hv,hv70085601,2018-04-21T01:20:46.580Z,"16km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.46,0.48,0.062,14,reviewed,hv,hv
2018-02-27T11:32:34.130Z,19.3551667,-155.834,11.82,1.66,md,24,130,0.09721,0.13,hv,hv70045607,2018-03-01T04:07:31.620Z,"11km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.42,0.4,0.066,13,reviewed,hv,hv
2018-02-20T09:53:39.720Z,19.4485,-155.8331667,10.72,1.69,md,44,106,0.08848,0.15,hv,hv70041482,2018-05-22T02:00:19.040Z,"3km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.44,0.35,0.107,20,reviewed,hv,hv
2018-02-06T07:00:01.550Z,19.522,-155.7236667,8.98,1.1,md,11,136,0.02644,0.1,hv,hv70029992,2018-02-07T00:06:01.400Z,"16km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.53,0.7,0.063,5,reviewed,hv,hv
2018-01-08T09:42:04.410Z,19.2348333,-155.8361667,13.67,1.54,md,14,183,0.04207,0.26,hv,hv70009197,2018-01-09T22:06:51.310Z,"19km NNW of Hawaiian Ocean View, Hawaii",earthquake,2.05,1.12,0.109,7,reviewed,hv,hv
2018-01-03T14:49:33.950Z,19.3143333,-155.7953333,8.45,1.39,md,17,158,0.08621,0.14,hv,hv70004777,2018-01-03T17:32:56.670Z,"17km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.64,1.34,0.091,8,reviewed,hv,hv
2017-12-15T22:04:17.330Z,19.4353333,-155.8396606,13.67,1.78,md,17,153,0.1463,0.2,hv,hv62008361,2017-12-15T22:07:25.970Z,"3km SE of Honaunau-Napoopoo, Hawaii",earthquake,0.48,0.5,0.05,4,automatic,hv,hv
2017-11-14T09:02:56.750Z,19.31,-155.824,9.674,1.46,md,22,111,,0.12,hv,hv61976231,2017-11-14T19:55:03.980Z,"16km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.44,0.74,0.115,14,reviewed,hv,hv
2017-11-09T18:39:27.900Z,19.5438333,-155.7196667,11.627,2.49,ml,44,77,,0.16,hv,hv61971871,2018-01-31T03:04:45.040Z,"18km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.48,0.35,0.226,15,reviewed,hv,hv
2017-11-08T04:01:02.180Z,19.5238333,-155.7216667,12.928,1.15,md,10,274,0.02637,0.09,hv,hv61970031,2017-11-08T18:49:20.070Z,"16km ENE of Honaunau-Napoopoo, Hawaii",earthquake,1.56,0.93,0.037,5,reviewed,hv,hv
2017-11-01T08:25:50.550Z,19.3315,-155.8051667,11.2,1.28,md,19,167,0.09082,0.11,hv,hv61963161,2017-11-02T03:28:18.200Z,"15km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.52,0.77,0.182,11,reviewed,hv,hv
2017-10-28T01:13:39.190Z,19.5093333,-155.711,15.067,1.08,md,13,159,0.009249,0.13,hv,hv61958131,2017-10-30T23:21:42.070Z,"17km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.71,0.7,0.043,5,reviewed,hv,hv
2017-10-23T01:35:03.120Z,19.2563333,-155.791,10.991,1.45,md,26,119,0.0741,0.16,hv,hv61953121,2017-10-24T01:45:12.440Z,"20km N of Hawaiian Ocean View, Hawaii",earthquake,0.44,0.71,0.149,13,reviewed,hv,hv
2017-10-04T00:30:49.100Z,19.5536667,-155.6385,11.424,1.47,md,31,125,0.01348,0.12,hv,hv61931706,2017-10-04T23:46:22.830Z,"26km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.35,0.41,0.059,15,reviewed,hv,hv
