time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-06T12:59:45.620Z,19.4091663,-155.5001678,9.83,1.86,md,30,75,0.04433,0.13,hv,hv71035822,2019-07-06T13:02:53.140Z,"22km N of Pahala, Hawaii",earthquake,0.38,0.6,0.04,4,automatic,hv,hv
2019-07-05T14:52:10.730Z,19.3063333,-155.448,10.26,2.15,ml,38,49,0.06474,0.09,hv,hv71034357,2019-07-05T18:35:25.160Z,"11km NNE of Pahala, Hawaii",earthquake,0.35,0.8,0.154,27,reviewed,hv,hv
2019-06-27T00:03:17.570Z,19.2218333,-155.4556667,10.77,2.96,ml,50,108,0.02693,0.14,hv,hv71011911,2019-09-14T16:08:12.040Z,"3km NE of Pahala, Hawaii",earthquake,0.35,0.46,0.175,43,reviewed,hv,hv
2019-06-23T09:24:49.640Z,19.4383335,-155.4725037,7.35,1.78,ml,46,41,0.05095,0.13,hv,hv71005986,2019-06-23T09:30:27.580Z,"24km W of Volcano, Hawaii",earthquake,0.32,0.45,0.29,5,automatic,hv,hv
2019-06-11T22:09:21.540Z,19.1658333,-155.5083333,12.84,1.42,md,45,104,0.0449,0.13,hv,hv70991626,2019-06-12T21:10:14.770Z,"5km SW of Pahala, Hawaii",earthquake,0.3,0.37,0.093,15,reviewed,hv,hv
2019-06-08T23:05:29.370Z,19.339,-155.4435,8.37,1.98,md,62,48,0.03536,0.13,hv,hv70987741,2019-06-11T02:10:22.150Z,"15km NNE of Pahala, Hawaii",earthquake,0.22,0.37,0.111,21,reviewed,hv,hv
2019-06-08T15:15:58.910Z,19.3953333,-155.4705,7.58,2.16,ml,64,25,0.02632,0.13,hv,hv70987236,2019-06-10T21:37:15.350Z,"21km N of Pahala, Hawaii",earthquake,0.21,0.35,0.172,30,reviewed,hv,hv
2019-05-31T00:03:21.690Z,19.276,-155.4983333,8.26,2.54,ml,54,50,0.02748,0.13,hv,hv70975546,2019-08-24T21:17:38.040Z,"8km NNW of Pahala, Hawaii",earthquake,0.22,0.51,0.156,34,reviewed,hv,hv
2019-05-28T18:50:56.570Z,19.4305,-155.5108333,8.3,1.54,md,45,42,0.02386,0.11,hv,hv70972256,2019-05-28T19:32:17.700Z,"25km N of Pahala, Hawaii",earthquake,0.32,0.54,0.104,19,reviewed,hv,hv
2019-05-12T13:16:24.660Z,19.3613338,-155.4929962,7.67,1.94,ml,48,43,0.07174,0.17,hv,hv70948331,2019-05-12T13:22:03.860Z,"17km N of Pahala, Hawaii",earthquake,0.38,0.61,0.16,5,automatic,hv,hv
