time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-05-31T08:45:16.320Z,19.4718333,-155.6431667,5.875,1.89,ml,14,71,0.0454,0.14,hv,hv61280636,2016-05-31T23:03:21.800Z,"23km E of Honaunau-Napoopoo, Hawaii",earthquake,0.4,1.67,0.013,2,reviewed,hv,hv
2016-05-31T04:35:22.030Z,19.4718333,-155.6433333,6.495,1.9,ml,17,71,0.04555,0.15,hv,hv61280366,2016-05-31T22:46:07.140Z,"23km E of Honaunau-Napoopoo, Hawaii",earthquake,0.41,1.12,0.133,5,reviewed,hv,hv
2016-05-31T04:26:11.530Z,19.4708333,-155.641,6.357,2.09,ml,32,47,0.04075,0.18,hv,hv61280351,2016-05-31T18:42:08.490Z,"23km E of Honaunau-Napoopoo, Hawaii",earthquake,0.36,0.85,0.261,9,reviewed,hv,hv
2016-05-31T03:33:57.360Z,19.4568333,-155.6018333,2.322,1.36,ml,12,92,0.005053,0.13,hv,hv61280211,2016-05-31T22:34:53.260Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.4,0.26,0.063,4,reviewed,hv,hv
2016-05-30T20:59:33.760Z,19.5018333,-155.6261667,5.727,2.36,ml,39,65,0.03204,0.13,hv,hv61279621,2016-05-31T20:55:52.880Z,"25km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.32,0.76,0.091,7,reviewed,hv,hv
2016-05-30T04:13:21.840Z,19.438,-155.6156667,3.192,1.96,ml,15,137,0.01839,0.09,hv,hv61278656,2016-05-31T21:23:46.520Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.47,0.53,0.209,7,reviewed,hv,hv
2016-05-29T00:05:14.090Z,19.4626667,-155.6428333,5.717,2.78,ml,45,108,0.03934,0.21,hv,hv61277181,2016-08-10T22:30:25.040Z,"23km E of Honaunau-Napoopoo, Hawaii",earthquake,0.44,1.2,0.203,20,reviewed,hv,hv
2016-05-28T22:31:12.290Z,19.4698333,-155.6441667,6.287,2.36,ml,42,71,0.043,0.17,hv,hv61276871,2016-05-31T22:03:53.720Z,"23km E of Honaunau-Napoopoo, Hawaii",earthquake,0.33,0.89,0.199,15,reviewed,hv,hv
2016-05-28T03:48:57.070Z,19.4188333,-155.612,2.702,1.23,md,17,92,0.02175,0.16,hv,hv61275536,2016-05-31T23:38:19.180Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.37,0.51,0.186,9,reviewed,hv,hv
2016-05-25T14:02:34.620Z,19.4171667,-155.61,2.112,1.89,md,8,126,0.02195,0.1,hv,hv61272941,2016-05-25T16:36:26.410Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.49,0.57,0.032,3,reviewed,hv,hv
2016-05-21T08:29:12.080Z,19.4063333,-155.6383333,4.212,2.16,ml,22,121,0.01074,0.08,hv,hv61268181,2016-05-24T15:37:58.610Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.41,0.55,0.191,7,reviewed,hv,hv
2016-05-20T22:07:56.900Z,19.4088333,-155.6395,3.93,2.13,ml,12,181,0.01276,0.1,hv,hv61267736,2016-05-20T23:20:25.670Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.81,0.51,0.1,2,reviewed,hv,hv
2016-05-20T01:22:24.240Z,19.4311667,-155.6081667,2.112,1.46,md,9,101,0.02118,0.15,hv,hv61266821,2016-05-20T02:19:42.420Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.46,0.63,0.043,2,reviewed,hv,hv
2016-05-19T22:30:37.720Z,19.4266667,-155.6133333,2.512,1.87,ml,15,99,0.02695,0.17,hv,hv61266691,2016-05-20T17:57:21.910Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.33,0.49,0.144,4,reviewed,hv,hv
2016-05-19T09:52:48.660Z,19.4326667,-155.6085,2.682,2.21,ml,14,95,0.01982,0.16,hv,hv61266301,2016-05-19T22:15:06.330Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.46,0.6,0.175,7,reviewed,hv,hv
2016-05-15T16:11:06.550Z,19.4248333,-155.6138333,2.832,2.6,ml,38,77,0.02553,0.13,hv,hv61261936,2016-07-22T19:39:07.040Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.34,0.55,0.215,20,reviewed,hv,hv
2016-05-12T11:06:57.010Z,19.498,-155.6628333,6.705,2.33,ml,20,63,0.03817,0.1,hv,hv61258821,2016-05-12T21:53:28.620Z,"21km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.28,0.67,0.131,5,reviewed,hv,hv
2016-05-12T08:39:40.770Z,19.4335,-155.6248333,3.532,2.06,ml,15,145,0.0277,0.1,hv,hv61258651,2016-05-13T00:18:49.080Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.53,0.65,0.154,7,reviewed,hv,hv
2016-05-11T04:52:06.480Z,19.4073333,-155.6148333,2.872,1.44,md,9,119,0.01288,0.19,hv,hv61257356,2016-05-13T19:13:23.980Z,"26km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.7,0.66,0.054,3,reviewed,hv,hv
2016-05-10T12:52:25.760Z,19.4946667,-155.6578333,6.925,1.13,md,17,86,0.04344,0.09,hv,hv61256761,2016-05-10T20:01:36.890Z,"22km E of Honaunau-Napoopoo, Hawaii",earthquake,0.36,0.79,0.218,9,reviewed,hv,hv
2016-05-07T18:34:41.720Z,19.4003334,-155.6208344,2.22,1.97,md,10,122,0.006819,0.28,hv,hv61253776,2016-05-07T18:37:51.550Z,"26km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.62,0.3,0.21,5,automatic,hv,hv
2016-05-01T15:12:06.940Z,19.4251667,-155.6151667,3.032,2.81,ml,33,77,0.0252,0.16,hv,hv61247141,2016-07-19T20:03:08.040Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.3,0.49,0.207,18,reviewed,hv,hv
2016-05-01T05:41:25.000Z,19.4266667,-155.6328333,4.06,2.05,ml,23,152,0.0243,0.15,hv,hv61246831,2016-05-01T19:07:44.700Z,"24km E of Honaunau-Napoopoo, Hawaii",earthquake,0.52,0.89,0.297,7,reviewed,hv,hv
2016-04-27T05:02:47.210Z,19.407,-155.6256667,3.582,2.19,ml,15,109,0.004608,0.15,hv,hv61242926,2016-04-28T00:50:38.730Z,"25km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.45,0.46,0.073,5,reviewed,hv,hv
2016-04-26T17:59:16.990Z,19.408,-155.638,4.1,2.16,ml,16,153,0.01112,0.08,hv,hv61242236,2016-04-26T20:55:45.760Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.44,0.47,0.213,7,reviewed,hv,hv
2016-04-24T12:09:27.320Z,19.4325,-155.6248333,3.632,1.25,md,19,109,0.02836,0.14,hv,hv61240171,2016-04-26T01:32:52.570Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.5,0.72,0.207,10,reviewed,hv,hv
2016-04-20T07:53:45.420Z,19.4221667,-155.61,1.952,1.32,md,29,45,0.02548,0.33,hv,hv61236141,2016-04-20T17:52:48.390Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.46,0.77,0.166,13,reviewed,hv,hv
2016-04-14T23:55:18.180Z,19.4355,-155.616,2.692,1.03,md,18,100,0.0205,0.12,hv,hv61231366,2016-04-20T21:44:31.380Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.38,0.43,0.193,9,reviewed,hv,hv
2016-04-06T06:44:45.990Z,19.431,-155.625,3.462,2.16,ml,30,145,0.02821,0.13,hv,hv61223831,2016-04-06T20:35:44.130Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.41,0.61,0.169,6,reviewed,hv,hv
2016-04-06T04:42:46.370Z,19.4283333,-155.6075,2.342,2.25,ml,35,94,0.0238,0.15,hv,hv61223571,2016-04-06T22:03:33.420Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.34,0.48,0.313,8,reviewed,hv,hv
2016-04-05T21:50:19.450Z,19.4186667,-155.6275,4.11,1.26,md,12,144,0.01584,0.07,hv,hv61223301,2016-04-07T21:40:53.520Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.49,0.62,0.198,5,reviewed,hv,hv
2016-04-05T21:30:32.190Z,19.418,-155.6126667,2.632,1.07,md,16,93,0.02071,0.17,hv,hv61223271,2016-04-07T21:53:03.230Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.41,0.57,0.113,5,reviewed,hv,hv
2016-04-05T21:26:17.940Z,19.4211667,-155.6195,2.902,3.52,ml,48,80,0.01986,0.2,hv,hv61223266,2016-06-17T21:45:40.040Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.3,0.54,0.211,28,reviewed,hv,hv
2016-04-05T18:21:59.410Z,19.4183333,-155.6165,3.032,1.08,md,19,101,0.01871,0.16,hv,hv61223051,2016-04-07T22:44:14.130Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.43,0.63,0.107,5,reviewed,hv,hv
2016-03-28T18:28:40.450Z,19.4216667,-155.6238333,4.282,1.45,md,12,141,0.01916,0.09,hv,hv61215441,2016-03-28T20:45:07.410Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.49,0.71,0.413,5,reviewed,hv,hv
2016-03-25T03:49:53.470Z,19.4406667,-155.6065,3.152,1.29,md,9,97,0.01166,0.1,hv,hv61212406,2016-03-25T16:17:05.930Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.37,0.4,0.065,4,reviewed,hv,hv
2016-03-20T00:09:41.020Z,19.4191667,-155.614,2.252,1.19,md,21,97,0.02077,0.17,hv,hv61207426,2016-03-21T23:08:24.380Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.35,0.55,0.214,8,reviewed,hv,hv
2016-03-19T10:50:17.740Z,19.4066667,-155.6466667,3.79,1.39,md,17,134,0.01842,0.15,hv,hv61206886,2016-03-23T23:45:24.010Z,"23km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.65,0.72,0.157,7,reviewed,hv,hv
2016-03-19T08:56:53.580Z,19.4355,-155.6073333,3.642,1.77,md,9,128,0.01681,0.1,hv,hv61206726,2016-03-22T00:14:44.420Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.56,0.45,0.028,4,reviewed,hv,hv
2016-03-18T23:27:13.090Z,19.426,-155.616,2.382,3.17,ml,47,78,0.02559,0.17,hv,hv61206376,2016-06-09T21:41:49.040Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.32,0.54,0.211,27,reviewed,hv,hv
2016-03-16T21:57:19.600Z,19.4271667,-155.6073333,2.662,3.3,ml,46,74,0.02491,0.17,hv,hv61204641,2016-05-21T00:05:34.040Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.29,0.5,0.153,25,reviewed,hv,hv
2016-03-15T00:36:05.130Z,19.406,-155.6363333,3.822,1.23,md,9,149,0.008859,0.05,hv,hv61203226,2016-03-16T21:30:09.270Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.67,0.5,0.243,5,reviewed,hv,hv
2016-03-13T01:26:54.620Z,19.4291667,-155.6266667,3.342,2.63,ml,34,146,0.0263,0.12,hv,hv61201931,2016-05-21T00:05:28.040Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.43,0.58,0.1,17,reviewed,hv,hv
2016-03-13T00:50:22.630Z,19.4291667,-155.6205,3.872,1.4,md,14,140,0.02712,0.11,hv,hv61201866,2016-03-14T17:52:01.940Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.53,0.76,0.308,6,reviewed,hv,hv
2016-03-13T00:20:14.980Z,19.4253333,-155.6095,2.902,1.13,md,10,94,0.02712,0.1,hv,hv61201841,2016-03-14T18:16:22.360Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.41,0.58,0.193,4,reviewed,hv,hv
2016-03-11T06:45:05.070Z,19.4341667,-155.6263333,2.842,2.82,ml,20,110,0.02836,0.15,hv,hv61200346,2016-05-21T00:05:24.040Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.43,0.54,0.134,8,reviewed,hv,hv
2016-03-10T22:19:35.290Z,19.4566667,-155.6005,2.542,1.09,md,10,91,0.005257,0.11,hv,hv61199851,2016-03-11T17:24:43.850Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.39,0.26,0.201,4,reviewed,hv,hv
2016-03-10T14:24:15.080Z,19.408,-155.6373333,3.682,1.42,md,14,122,0.01057,0.09,hv,hv61199671,2016-03-10T22:00:50.320Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.53,0.46,0.205,5,reviewed,hv,hv
2016-03-06T17:18:41.060Z,19.4143333,-155.6315,3.73,1.26,md,24,118,0.0121,0.13,hv,hv61196146,2016-03-07T16:50:32.110Z,"24km E of Honaunau-Napoopoo, Hawaii",earthquake,0.44,0.53,0.213,12,reviewed,hv,hv
2016-03-03T15:14:33.610Z,19.419,-155.6315,4.08,2.11,ml,33,149,0.01658,0.13,hv,hv61193411,2016-03-03T17:33:14.090Z,"24km E of Honaunau-Napoopoo, Hawaii",earthquake,0.46,0.79,0.183,9,reviewed,hv,hv
2016-03-03T12:47:32.800Z,19.4143333,-155.6113333,3.092,1.01,md,15,83,0.0192,0.13,hv,hv61193361,2016-03-03T17:59:30.570Z,"26km NNW of Pahala, Hawaii",earthquake,0.4,0.62,0.029,4,reviewed,hv,hv
2016-03-02T16:03:34.220Z,19.4048333,-155.6325,3.542,1.64,md,17,116,0.005073,0.18,hv,hv61192591,2016-03-02T17:08:30.390Z,"25km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.47,0.35,0.127,6,reviewed,hv,hv
2016-03-02T10:59:37.280Z,19.4323333,-155.622,3.772,1.37,md,21,142,0.02658,0.1,hv,hv61192376,2016-03-02T16:51:13.350Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.41,0.6,0.179,11,reviewed,hv,hv
2016-02-28T23:25:59.050Z,19.4296667,-155.6246667,3.772,1.78,ml,24,144,0.02692,0.1,hv,hv61190156,2016-02-29T23:23:33.620Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.39,0.6,0.138,5,reviewed,hv,hv
2016-02-28T20:09:09.600Z,19.4331667,-155.6188333,3.682,1.81,ml,12,139,0.02399,0.09,hv,hv61189851,2016-03-02T02:25:12.630Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.46,0.61,0.127,7,reviewed,hv,hv
2016-02-26T18:33:35.860Z,19.4366667,-155.6166667,3.032,1.5,md,11,138,0.02001,0.1,hv,hv61188291,2016-02-26T20:07:07.500Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.39,0.43,0.018,4,reviewed,hv,hv
2016-02-24T04:17:20.080Z,19.4121667,-155.6336667,3.83,1.24,md,10,149,0.01098,0.05,hv,hv61185936,2016-02-24T18:56:24.090Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.54,0.43,0.215,5,reviewed,hv,hv
2016-02-23T01:55:01.250Z,19.4236667,-155.6148333,2.672,1.42,md,17,104,0.02405,0.15,hv,hv61184836,2016-02-23T18:37:58.200Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.36,0.51,0.213,9,reviewed,hv,hv
2016-02-22T07:11:57.550Z,19.4263333,-155.6216667,3.772,1.52,md,23,106,0.02412,0.14,hv,hv61184536,2016-02-22T17:36:26.260Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.4,0.58,0.287,11,reviewed,hv,hv
2016-02-22T05:22:34.990Z,19.4328333,-155.6206667,3.602,1.36,md,11,141,0.02536,0.08,hv,hv61184426,2016-02-22T19:01:42.290Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.49,0.62,0.001,3,reviewed,hv,hv
2016-02-13T05:58:41.650Z,19.4098333,-155.6233333,3.222,1.19,md,15,107,0.008119,0.15,hv,hv61176621,2016-02-17T02:08:46.580Z,"25km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.46,0.43,0.104,7,reviewed,hv,hv
2016-02-10T22:08:02.060Z,19.4193333,-155.6121667,2.322,2.74,ml,37,77,0.02201,0.17,hv,hv61174906,2016-04-19T01:33:29.040Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.27,0.45,0.265,20,reviewed,hv,hv
2016-02-10T19:53:29.040Z,19.4288333,-155.611,2.862,3.25,ml,35,75,0.02417,0.13,hv,hv61174796,2016-04-19T01:33:28.040Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.27,0.43,0.155,21,reviewed,hv,hv
2016-02-10T11:06:33.370Z,19.419,-155.6083333,2.802,1.51,md,9,87,0.02433,0.09,hv,hv61174521,2016-02-11T18:16:34.600Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.45,0.56,0.129,5,reviewed,hv,hv
2016-02-10T10:39:38.430Z,19.4245,-155.611,2.202,1.36,md,31,76,0.02672,0.11,hv,hv61174511,2016-02-11T00:39:51.700Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.22,0.37,0.16,15,reviewed,hv,hv
2016-02-08T11:20:47.670Z,19.4036667,-155.6355,3.932,1.26,md,6,148,0.007516,0.07,hv,hv61172646,2016-02-12T00:14:57.900Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.86,0.53,0.167,4,reviewed,hv,hv
2016-02-06T13:50:49.010Z,19.4241667,-155.6285,3.85,1.25,md,14,147,0.02133,0.07,hv,hv61171466,2016-02-12T00:23:05.210Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.49,0.66,0.182,6,reviewed,hv,hv
2016-02-06T04:14:25.650Z,19.4268333,-155.6273333,3.662,2.64,ml,36,147,0.02396,0.12,hv,hv61170916,2016-04-19T01:33:20.040Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.34,0.52,0.14,15,reviewed,hv,hv
2016-02-05T20:47:08.700Z,19.4073333,-155.6358333,3.842,2.18,ml,18,150,0.009015,0.09,hv,hv61170646,2016-02-11T22:30:51.640Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.39,0.46,0.172,7,reviewed,hv,hv
2016-02-05T16:19:03.290Z,19.4976673,-155.647995,4.23,2.01,ml,24,56,0.04344,0.2,hv,hv61170331,2016-02-05T16:24:47.870Z,"23km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.38,1.17,0.35,4,automatic,hv,hv
2016-02-05T06:23:04.170Z,19.4078333,-155.6371667,3.722,2.18,ml,18,152,0.01035,0.08,hv,hv61170061,2016-02-11T23:31:18.130Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.46,0.48,0.153,6,reviewed,hv,hv
2016-02-03T16:24:56.990Z,19.4168333,-155.6205,2.232,1.93,ml,26,113,0.01553,0.11,hv,hv61168336,2016-02-03T17:25:56.790Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.39,0.39,0.187,8,reviewed,hv,hv
2016-02-01T04:43:19.040Z,19.4276667,-155.6248333,3.922,1.26,md,30,144,0.02493,0.08,hv,hv61166701,2016-02-01T17:19:46.470Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.32,0.49,0.138,14,reviewed,hv,hv
2016-01-30T04:23:20.070Z,19.4153333,-155.635,3.57,1.99,ml,15,152,0.01434,0.07,hv,hv61165376,2016-02-01T22:05:42.130Z,"24km E of Honaunau-Napoopoo, Hawaii",earthquake,0.53,0.6,0.257,8,reviewed,hv,hv
2016-01-27T16:19:53.980Z,19.4241667,-155.6106667,2.542,1.23,md,22,95,0.02664,0.12,hv,hv61163536,2016-01-27T19:44:58.910Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.31,0.44,0.142,10,reviewed,hv,hv
2016-01-27T11:50:52.420Z,19.4298333,-155.617,3.632,1.37,md,14,137,0.02569,0.09,hv,hv61163251,2016-01-27T18:20:11.860Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.39,0.49,0.113,6,reviewed,hv,hv
2016-01-27T11:17:09.970Z,19.4241667,-155.6296667,6.102,1.64,md,6,180,0.0214,0.07,hv,hv61163221,2016-01-27T19:17:31.680Z,"24km E of Honaunau-Napoopoo, Hawaii",earthquake,0.93,2.04,0.062,3,reviewed,hv,hv
2016-01-27T01:02:56.140Z,19.412,-155.6356667,3.77,1.24,md,10,151,0.01195,0.06,hv,hv61162471,2016-01-27T19:53:07.060Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.53,0.41,0.05,5,reviewed,hv,hv
2016-01-25T02:57:47.290Z,19.4155,-155.6263333,2,1.41,md,18,94,0.01274,0.36,hv,hv61160921,2016-01-25T19:14:16.710Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.66,0.59,0.131,8,reviewed,hv,hv
2016-01-25T02:53:16.470Z,19.4075,-155.6223333,0.012,2.28,ml,24,95,0.00686,0.16,hv,hv61160876,2016-01-25T19:37:59.810Z,"26km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.33,0.19,0.074,8,reviewed,hv,hv
2016-01-22T20:40:02.080Z,19.4263333,-155.63,3.86,2.53,ml,39,149,0.02357,0.1,hv,hv61158886,2016-04-08T23:06:09.040Z,"24km E of Honaunau-Napoopoo, Hawaii",earthquake,0.36,0.61,0.212,17,reviewed,hv,hv
2016-01-20T19:20:42.010Z,19.4383333,-155.6106667,3.492,1.52,md,12,96,0.01537,0.07,hv,hv61157001,2016-01-20T22:05:17.370Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.32,0.44,0.078,5,reviewed,hv,hv
2016-01-18T14:01:52.300Z,19.423,-155.6116667,2.482,3.05,ml,44,77,0.02514,0.16,hv,hv61155126,2016-04-06T17:30:25.040Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.31,0.5,0.211,22,reviewed,hv,hv
2016-01-16T23:49:02.340Z,19.4161667,-155.6145,2.582,1.25,md,9,94,0.0182,0.11,hv,hv61153536,2016-01-20T23:52:41.170Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.42,0.49,0.082,3,reviewed,hv,hv
2016-01-15T18:05:23.070Z,19.4221667,-155.6155,1.032,2.42,ml,21,100,0.02244,0.16,hv,hv61152531,2016-01-15T21:45:50.310Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.4,0.57,0.22,9,reviewed,hv,hv
2016-01-14T09:20:20.690Z,19.4025,-155.6375,4.052,2.35,ml,28,150,0.009351,0.12,hv,hv61151521,2016-01-14T17:15:45.550Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.46,0.76,0.183,8,reviewed,hv,hv
2016-01-14T06:32:28.490Z,19.4068333,-155.6361667,3.222,3.03,ml,40,150,0.009054,0.12,hv,hv61151236,2016-03-30T02:27:59.040Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.41,0.51,0.185,22,reviewed,hv,hv
2016-01-14T06:25:20.320Z,19.4318333,-155.6211667,3.062,2.08,ml,20,141,0.02642,0.09,hv,hv61151231,2016-01-14T18:02:54.570Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.4,0.5,0.107,8,reviewed,hv,hv
2016-01-13T17:36:20.580Z,19.432,-155.6253333,3.42,2.44,ml,22,145,0.02905,0.1,hv,hv61150311,2016-01-14T17:43:07.510Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.47,0.59,0.128,8,reviewed,hv,hv
2016-01-13T14:07:03.510Z,19.4200001,-155.5301666,5.99,1.99,md,44,35,0.01779,0.2,hv,hv61150251,2016-01-13T14:10:21.380Z,"24km NNW of Pahala, Hawaii",earthquake,0.28,0.85,0.2,19,automatic,hv,hv
2016-01-13T01:24:54.300Z,19.4136667,-155.632,3.67,1.65,md,15,147,0.01163,0.08,hv,hv61149591,2016-01-14T17:52:15.570Z,"24km E of Honaunau-Napoopoo, Hawaii",earthquake,0.4,0.31,0.074,4,reviewed,hv,hv
2016-01-10T02:25:08.450Z,19.4303333,-155.6211667,3.482,2.19,ml,18,140,0.02756,0.08,hv,hv61147176,2016-01-10T15:51:01.510Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.39,0.45,0.134,6,reviewed,hv,hv
2016-01-09T21:36:54.790Z,19.432,-155.6181667,2.962,1.7,md,13,103,0.02452,0.08,hv,hv61146946,2016-01-09T22:26:23.130Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.43,0.49,0.055,5,reviewed,hv,hv
2016-01-09T21:16:49.850Z,19.4308333,-155.6221667,3.452,1.62,md,14,142,0.02779,0.09,hv,hv61146926,2016-01-09T23:07:53.720Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.41,0.5,0.169,6,reviewed,hv,hv
2016-01-08T09:40:44.610Z,19.4245,-155.6146667,2.832,1.36,md,19,100,0.02485,0.17,hv,hv61145696,2016-01-08T17:26:09.097Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.39,0.48,0.218,7,reviewed,hv,hv
2016-01-07T18:57:00.740Z,19.4285,-155.6105,2.922,1.45,md,13,96,0.02433,0.11,hv,hv61145201,2016-01-08T23:32:48.680Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.42,0.61,0.04,4,reviewed,hv,hv
2016-01-02T02:46:28.050Z,19.4105,-155.6331667,3.622,1.38,md,19,148,0.009335,0.07,hv,hv61140551,2016-01-04T18:49:11.670Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.42,0.33,0.297,10,reviewed,hv,hv
2015-12-30T00:30:15.370Z,19.4058333,-155.6403333,3.762,1.17,md,14,155,0.01241,0.06,hv,hv61138071,2015-12-30T02:24:54.340Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.46,0.43,0.147,6,reviewed,hv,hv
2015-12-26T10:15:33.640Z,19.4231667,-155.6283333,3.84,2.85,ml,41,84,0.02033,0.14,hv,hv61135026,2016-03-18T01:13:01.040Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.35,0.65,0.224,23,reviewed,hv,hv
2015-12-25T17:01:19.690Z,19.416666,-155.6146698,2.25,1.73,md,12,82,0.01846,0.28,hv,hv61134231,2015-12-25T17:04:36.430Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.54,0.63,0.21,6,automatic,hv,hv
2015-12-24T14:24:52.780Z,19.4351667,-155.6031667,2.282,1.51,md,10,102,0.01658,0.11,hv,hv61133626,2015-12-24T18:39:06.290Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.39,0.53,0.024,3,reviewed,hv,hv
2015-12-23T01:14:45.240Z,19.4235,-155.613,2.802,2.25,ml,23,98,0.02482,0.13,hv,hv61132641,2015-12-24T00:07:10.270Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.26,0.37,0.139,8,reviewed,hv,hv
2015-12-22T13:00:06.240Z,19.4228333,-155.626,3.982,1.32,md,13,167,0.02004,0.07,hv,hv61132356,2015-12-22T20:20:10.130Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.41,0.6,0.25,6,reviewed,hv,hv
2015-12-22T04:29:02.930Z,19.3948333,-155.6241667,3.222,1.51,md,10,103,0.00851,0.17,hv,hv61132076,2015-12-22T21:25:03.300Z,"25km NW of Pahala, Hawaii",earthquake,0.61,0.34,0.148,4,reviewed,hv,hv
